column,column_name
PH_REDEEM365D,"ph_redeem365d,ph_redeem365d"
PH_REDEEM548D,"ph_redeem548d,ph_redeem548d"
PH_REDEEM730D,"ph_redeem730d,ph_redeem730d"
PH_REDEEM90D,"ph_redeem90d,ph_redeem90d"
PH_STACK_182D,"ph_stack_182d,ph_stack_182d"
PH_STACK_365D,"ph_stack_365d,ph_stack_365d"
PH_STACK_548D,"ph_stack_548d,ph_stack_548d"
PH_STACK_730D,"ph_stack_730d,ph_stack_730d"
PH_STACK_90D,"ph_stack_90d,ph_stack_90d"
PICKER_ID,picker_code
PICKTICKET_CNTRL_ID,"pickticket_control_id,pickticket_control_id,pickticket_control_id,pickticket_control_id,pickticket_control_id,pickticket_control_id"
PICKTICKET_CNTRL_NUM,"pickticket_control_number,pickticket_control_number"
PICKTICKET_GNRTN_DT,"pickticket_generation_date,pickticket_generation_date"
PICKTICKET_LINE_ID,"pickticket_line_id,pickticket_line_id"
PICKTICKET_LINE_NUM,pickticket_line_number
PICKTICKET_NUM,"pickticket_number,pickticket_number"
PICKTICKET_PRNT_DT,"pickticket_print_date,pickticket_print_date"
PICKTICKET_STATUS_ID,"wms_pickticket_status_id,wms_pickticket_status_id"
PICKUP_REF_NUM,pickup_reference_num
PICK_CARTON_CNT,picked_carton_count
PICK_PALLET_CNT,picked_pallets_count
PICK_TFR_LN_VAL,transfer_line_to_pick
PICK_UNIT_CNT,picked_units_count
PIKD_QTY,"picked_quantity,picked_quantity"
PIKTKT_AUTO_INVTRY_LTL_CODE,pickticket_auto_inventory_less_than_load_code
PIKTKT_AUTO_INVTRY_PARCEL_CODE,pickticket_auto_inventory_parcel_code
PIKTKT_CODE,"piktkt_code,piktkt_code"
PIKTKT_DOW_CODE,pickticket_day_of_week__code
PIKTKT_HDR_FRSTLAST_ZONE_CODE,pickticket_header_first_last_zone_code
PIKTKT_HDR_NUM_ZONE_CODE,picticket_header_number_zone_code
PIKTKT_PRE_BIL_PARCEL_CODE,pickticket_pre_bill_parcel_code
PIKTKT_PRNT_SEQ_MOD_IND,pickticket_print_sequence_mode_indicator
PIKTKT_QTY,pickticket_quantity
PIKTKT_STATUS_CHG_PIX_IND,pickticket_status_change_pix_indicator
PIKTKT_STATUS_PRE_BIL_LTL_CODE,pickticket_status_pre_bill_less_than_load_code
PIK_BY_BATCH_NUM_IND,pick_by_batch_number_indicator
PIK_BY_ID_CODE_IND,pick_by_code_indicator
PIK_BY_PROD_STATUS_IND,pick_by_product_status_indicator
PIK_CNT_QTY,pick_count_quantity
PIK_LIST_PRNT_TM,picked_list_print_time
PIK_LIST_PRNT_USER,picked_list_print_user
PIK_WAVE_ID,"pick_wave_id,pick_wave_id,pick_wave_id,pick_wave_id,pick_wave_id"
PIK_WAVE_NUM,pick_wave_number
PIM_ADDR_CITY_CD,pdm_address_city_code
PIM_ADDR_CITY_ID,"pdm_address_city_id,pdm_address_city_id"
PIM_ADDR_CITY_NAME,pdm_address_city_name
PIM_ADDR_STATE_CD,pdm_address_state_code
PIM_ADDR_STATE_ID,"pdm_address_state_id,pdm_address_state_id,pdm_address_state_id"
PIM_ADDR_STATE_NAME,pdm_address_state_name
PIM_BRAND_CD,"pim_brand_code,brand_code,pdm_brand_code,pdm_brand_code,pdm_brand_code,pdm_brand_code,pdm_brand_code,pdm_brand_code,pim_brand_code,pim_brand_code,pdm_brand_code,pdm_brand_code,pdm_brand_code,pim_brand_code,pim_brand_code"
PIM_BRAND_NAME,"brand_name,pdm_brand_name,pdm_brand_name"
PIM_BUYER_CD,"item_info_buyer_code,pdm_buyer_code,pdm_buyer_code,pdm_buyer_code,pdm_buyer_code,pdm_buyer_code,pdm_buyer_code"
PIM_BUYER_NAME,"item_info_buyer_name,pdm_buyer_name"
PIM_CM_ITEM_TAB_CD,"pdm_cm_item_tab_code,pdm_cm_item_tab_code,pdm_common_item_tab_code,pdm_cm_item_tab_code,pdm_cm_item_tab_code,pdm_cm_item_tab_code,pdm_cm_item_tab_code,pdm_cm_item_tab_code"
PIM_CM_ITEM_TAB_NAME,"pdm_common_item_tab_description,pdm_cm_item_tab_name"
PIM_CM_TAG_CD,"pdm_common_tab_code,pdm_common_tab_code,pdm_common_tag_code"
PIM_CM_TAG_FRFRM_TEXT,pdm_common_tag_freeform_text
PIM_CM_TAG_NAME,pdm_common_tab_description
PIM_COLLECT_ITEM_KEY,"pdm_collect_item_guid,pdm_collect_item_guid,pdm_collect_item_guid"
PIM_COLLECT_SKU_ITEM_KEY,leg_teradata_pdm_collect_sku_item_guid
PIM_COLOR_CD,"pdm_color_code,pdm_color_code,pdm_color_code,pdm_color_code"
PIM_COLOR_GROUP_CD,"physical_color_group_code,pdm_color_group_code,pdm_color_group_code,pdm_color_group_code,pdm_color_group_code,pdm_color_group_code"
PIM_COLOR_GROUP_NAME,"physical_color_group_name,pdm_color_group_name"
PIM_COLOR_NAME,"pdm_color_name,pdm_color_name"
PIM_CSTMZN_AVAIL_TYPE_CD,"pdm_customization_type_code,pdm_customization_type_code"
PIM_CSTMZN_AVAIL_TYPE_DESC,"pdm_customization_type_description,pdm_customization_type_description"
PIM_CSTMZN_AVAIL_TYPE_ID,"pim_customization_available_type_id,pdm_customization_available_type_id,pdm_customization_available_type_id,pdm_customization_type_id,pdm_customization_type_id,pdm_customization_type_id,pdm_customization_type_id,pdm_customization_type_id"
PIM_CSTMZN_TYPE_CD,"pdm_customization_type_code,pdm_customization_type_code"
PIM_CSTMZN_TYPE_DESC,"pdm_customization_type_dscription,pdm_customization_type_description"
PIM_CSTMZN_TYPE_ID,"pim_customization_type_id,pdm_customization_type_id,pdm_customization_type_id,pdm_customization_type_id,pdm_item_sku_version_sequence_id,pdm_item_sku_version_sequence_id,pdm_item_sku_version_sequence_id,pdm_customization_type_id"
PIM_ELIG_SHIP_METHOD_CD,"pdm_eligible_ship_method_code,pdm_eligible_ship_method_code"
PIM_ELIG_SHIP_METHOD_NAME,pdm_eligible_ship_method_name
PIM_ENTRP_PROD_HIERY_ID,"pdm_enterprise_product_hierarchy_id,pdm_enterprise_product_hierarchy_id,pdm_enterprise_product_hierarchy_id,pdm_eph_id,pdm_enterprise_product_hierarchy_id,pdm_enterprise_product_hierarchy_id"
PIM_EPH_PATH_LVL1_DESC,"enterprise_product_hierarchy_path_level_1_description,pdm_enterprise_product_hierarchy_path_level_1_description"
PIM_EPH_PATH_LVL1_ID,"enterprise_product_hierarchy_path_level_1_id,pdm_enterprise_product_hierarchy_path_level_1_id,pdm_enterprise_product_hierarchy_path_level_1_id"
PIM_EPH_PATH_LVL2_DESC,"enterprise_product_hierarchy_path_level_2_description,pdm_enterprise_product_hierarchy_path_level_2_description"
PIM_EPH_PATH_LVL2_ID,"enterprise_product_hierarchy_path_level_2_id,pdm_enterprise_product_hierarchy_path_level_2_id,pdm_enterprise_product_hierarchy_path_level_2_id"
PIM_EPH_PATH_LVL3_DESC,"enterprise_product_hierarchy_path_level_3_description,pdm_enterprise_product_hierarchy_path_level_3_description"
PIM_EPH_PATH_LVL3_ID,"enterprise_product_hierarchy_path_level_3_id,pdm_enterprise_product_hierarchy_path_level_3_id,pdm_enterprise_product_hierarchy_path_level_3_id"
PIM_EPH_PATH_LVL4_DESC,"enterprise_product_hierarchy_path_level_4_description,pdm_enterprise_product_hierarchy_path_level_4_description"
PIM_EPH_PATH_LVL4_ID,"enterprise_product_hierarchy_path_level_4_id,pdm_enterprise_product_hierarchy_path_level_4_id,pdm_enterprise_product_hierarchy_path_level_4_id"
PIM_EPH_VER_EFF_END_DT,"pdm_enterprise_product_hierarchy_version_effective_end_date,pdm_enterprise_product_hierarchy_version_effective_end_date"
PIM_EPH_VER_EFF_END_TM,pdm_enterprise_product_hierarchy_version_effective_end_timestamp
PIM_EPH_VER_EFF_STRT_DT,"pdm_enterprise_product_hierarchy_version_effective_start_date,pdm_enterprise_product_hierarchy_version_effective_start_date"
PIM_EPH_VER_EFF_STRT_TM,pdm_enterprise_product_hierarchy_version_effective_start_timestamp
PIM_FEATURE_ANSWER_CD,"pdm_feature_answer_code,pdm_feature_answer_code,pdm_feature_answer_code,pdm_feature_answer_code,pdm_feature_answer_code,pdm_feature_answer_code"
PIM_FEATURE_ANSWER_DESC,"pdm_feature_answer_description,pdm_feature_answer_description"
PIM_FEATURE_QUESTION_CD,"pdm_feature_question_code,pdm_feature_question_code,pdm_feature_question_code,pdm_feature_question_code,pdm_feature_question_code,pdm_feature_question_code,pdm_feature_question_code,pdm_feature_question_code"
PIM_FEATURE_QUESTION_DESC,pdm_feature_question_description
PIM_HANDLING_CD,"shipping_handling_code,pdm_handling_code,pdm_handling_code,pdm_handling_code,pdm_handling_code,pdm_handling_code,pdm_handling_code,pdm_handling_code"
PIM_HANDLING_NAME,"shipping_handling_name,pdm_handling_name,pdm_handling_name"
PIM_HAZARD_CD,"shipping_hazard_code,pdm_hazard_code,pdm_hazard_code,pdm_hazard_code,pdm_hazard_code,pdm_hazard_code,pdm_hazard_code,pdm_hazard_code"
PIM_HAZARD_NAME,"shipping_hazard_name,pdm_hazard_name,pdm_hazard_name"
PIM_HRCY_VER_EFF_END_DT,pdm_hierarchy_version_effctive_end_date
PIM_HRCY_VER_EFF_END_TM,pdm_hierarchy_version_effctive_end_time
PIM_HRCY_VER_EFF_START_DT,pdm_hierarchy_version_effctive_state_date
PIM_HRCY_VER_EFF_START_TM,pdm_hierarchy_version_effctive_state_time
PIM_IMAGE_ID,"pdm_image_id,pdm_image_id"
PIM_IMAGE_VER_EFF_END_DT,pdm_image_version_effective_end_date
PIM_IMAGE_VER_EFF_END_TM,pdm_image_version_effective_end_time
PIM_IMAGE_VER_EFF_START_DT,pdm_image_version_effective_start_date
PIM_IMAGE_VER_EFF_START_TM,pdm_image_version_effective_start_time
PIM_IMAGE_VER_SEQ_ID,pdm_image_version_sequence_id
PIM_ITEM_CASEINFO_ID,"pdm_item_caseinfo_id,pdm_item_case_information_id,pdm_item_case_information_id,pdm_item_case_information_id"
PIM_ITEM_CSCT_VER_EFF_END_DT,pdm_item_customization_version_effective_end_date
PIM_ITEM_CSCT_VER_EFF_END_TM,pdm_item_customization_version_effective_end_timestamp
PIM_ITEM_CSCT_VER_EFF_START_DT,pdm_item_customization_version_effective_start_date
PIM_ITEM_CSCT_VER_EFF_START_TM,pdm_item_customization_version_effective_start_timestamp
PIM_ITEM_ELG_SHIP_METHOD,"shipping_curbside_indicator,shipping_threshold_indicator,shipping_roomchoice_indicator,shipping_whiteglove_indicator,shipping_threshold_special_indicator,shipping_roomchoice_special_indicator,shipping_whiteglove_special_indicator"
PIM_ITEM_EXTN_VER_EFF_END_DT,pdm_item_extn_version_effective_end_date
PIM_ITEM_EXTN_VER_EFF_END_TM,pdm_item_extn_version_effective_end_time
PIM_ITEM_EXTN_VER_EFF_STRT_DT,pdm_item_extn_version_effective_start_date
PIM_ITEM_EXTN_VER_EFF_STRT_TM,pdm_item_extn_version_effective_start_time
PIM_ITEM_FREE_SHIP_END_DT,"shipping_item_free_ship_end_date,pdm_item_free_ship_end_date"
PIM_ITEM_FREE_SHIP_START_DT,"shipping_item_free_ship_start_date,pdm_item_free_ship_start_date,pdm_item_free_ship_start_date"
PIM_ITEM_IND_CD,pdm_item_indicator_code
PIM_ITEM_IND_DESC,pdm_item_indicator_description
PIM_ITEM_SKU_VER_SEQ_ID,pim_item_sku_version_sequence_id
PIM_ITEM_TBS_BLK_START_DT,blocking_start_date
PIM_ITEM_TYPE_CD,"item_info_item_type_code,pdm_item_type_code,pdm_item_type_code,pdm_item_type_code,pdm_item_type_code,pdm_item_type_code,pdm_item_type_code,pdm_item_type_code,pdm_item_type_code,pdm_item_type_code"
PIM_ITEM_TYPE_DESC,"item_info_item_type_description,pdm_item_type_description,pdm_item_type_description"
PIM_ITEM_VENDOR_COMMENT_SEQ_ID,pdm_item_vendor_comment_sequence_id
PIM_ITEM_VENDOR_COMMENT_TXT,pdm_item_vendor_comment_text
PIM_ITEM_VERSION_EFFECTIVE_START_DATE,"pim_item_version_effective_start_date,pim_item_version_effective_start_date"
PIM_ITEM_VERSION_EFFECTIVE_START_TIME,"pim_item_version_effective_start_time,pim_item_version_effective_start_time"
PIM_ITEM_VER_EFF_END_DT,"pdm_item_version_effective_end_date,pdm_item_version_effective_end_date"
PIM_ITEM_VER_EFF_END_TM,"pdm_item_version_effective_end_time,pdm_item_version_effective_end_time"
PIM_ITEM_VER_EFF_START_DT,"pim_item_ver_eff_start_date,pdm_item_version_effective_start_date,pdm_item_version_effective_start_date"
PIM_ITEM_VER_EFF_START_TM,"pim_item_ver_eff_start_time,pdm_item_version_effective_start_time,pdm_item_version_effective_start_time"
PIM_ITEM_VER_SEQ_ID,"pdm_item_version_sequence_id,pdm_item_version_sequence_id,pdm_item_version_sequence_id"
PIM_ITEM_WBIF_VER_EFF_END_DT,pdm_item_wbif_version_effective_end_date
PIM_ITEM_WBIF_VER_EFF_END_TM,pdm_item_wbif_version_effective_end_timestamp
PIM_ITEM_WBIF_VER_EFF_START_DT,pdm_item_wbif_version_effective_start_date
PIM_ITEM_WBIF_VER_EFF_START_TM,pdm_item_wbif_version_effective_start_timestamp
PIM_ITMRL_VER_EFF_END_DT,pdm_item_relationship_version_end_date
PIM_ITMRL_VER_EFF_END_TM,pdm_item_relationship_version_end_time
PIM_ITMRL_VER_EFF_START_DT,pdm_item_relationship_version_start_date
PIM_ITMRL_VER_EFF_START_TM,pdm_item_relationship_version_start_time
PIM_LTL_NONSHIP_STATE_CD,pdm_less_than_truckload_nonship_state_code
PIM_LTL_NONSHIP_STATE_NAME,pdm_less_than_truckload_nonship_state_name
PIM_MEDIA_CD,"pdm_media_code,pdm_media_code,pdm_media_code"
PIM_MEDIA_NAME,pdm_media_name
PIM_MEDIA_TYPE_CD,"pdm_media_type_code,pdm_media_type_code"
PIM_MEDIA_TYPE_DESC,pdm_media_type_description
PIM_NAV_NODE_CD,"pdm_navigation_node_code,pdm_navigation_node_code"
PIM_NAV_NODE_DISP_SEQ,"pdm_navigation_node_display_sequence,pdm_navigation_node_display_sequence_number"
PIM_NAV_NODE_NAME,"pdm_navigation_node_name,pdm_navigation_node_name"
PIM_NONSHIP_STATE_CD,"pdm_nonship_state_code,pdm_nonship_state_code"
PIM_NONSHIP_STATE_NAME,pdm_nonship_state_name
PIM_NONSHIP_ZIPCODE_LIST,"pdm_nonship_zipcode_list_text,pdm_nonship_zipcode_list"
PIM_NONSHIP_ZIP_GRP_CD,"pdm_nonship_zip_group_code,pdm_nonship_zip_group_code,pdm_nonship_zip_group_code,pdm_nonship_zip_group_code,pdm_nonship_zip_group_code,pdm_nonship_zip_group_code,pdm_nonship_zip_group_code,pdm_nonship_zip_group_code"
PIM_NON_SHIP_TYPE_ID,"pdm_nonship_type_id,pdm_nonship_type_id,pdm_non_ship_type_id"
PIM_NON_SHP_TYPE_CD,pdm_nonship_type_code
PIM_NON_SHP_TYPE_CODE,shipping_nonship_type_code
PIM_NON_SHP_TYPE_DESC,"shipping_nonship_type_description,pdm_nonship_type_description"
PIM_NON_SHP_TYPE_ID,"pdm_nonship_type_id,pdm_nonship_type_id,pdm_nonship_type_id,pdm_non_ship_type_id"
PIM_NS_CITY_VER_EFF_END_DT,pdm_non_sellable_city_version_effective_end_date
PIM_NS_CITY_VER_EFF_END_TM,pdm_non_sellable_city_version_effective_end_time
PIM_NS_CITY_VER_EFF_STRT_DT,pdm_non_sellable_city_version_effective_start_date
PIM_NS_CITY_VER_EFF_STRT_TM,pdm_non_sellable_city_version_effective_start_time
PIM_NS_STATE_VER_EFF_END_DT,pdm_non_sellable_state_version_effective_end_date
PIM_NS_STATE_VER_EFF_STRT_DT,pdm_non_sellable_state_version_effective_start_date
PIM_ORGIN_CTRY_VER_EFF_END_DT,pdm_origin_country_version_effective_end_date
PIM_ORGIN_CTRY_VER_EFF_STRT_DT,pdm_origin_country_version_effective_start_date
PIM_PRC_CHG_REASON_CD,pdm_price_change_reason_code
PIM_PRC_CHG_REASON_NAME,pdm_price_change_reason_name
PIM_PRC_CHG_REASON_TYPE_CD,"pdm_price_change_reason_type_code,pdm_price_change_reason_type_code"
PIM_PRC_CHG_REASON_TYPE_DESC,pdm_price_change_reason_type_description
PIM_PRIMARY_VENDOR_CD,"item_info_primary_vendor_code,pdm_primary_vendor_code,pdm_primary_vendor_code,pdm_primary_vendor_code"
PIM_PRODUCT_GUIDE_CD,"pdm_product_guide_code,pdm_product_guide_code,pdm_product_guide_code,pdm_product_guide_code,pdm_product_guide_code,pdm_product_guide_code,pdm_product_guide_code,pdm_product_guide_code"
PIM_PRODUCT_GUIDE_NAME,"pdm_product_guide_name,pdm_product_guide_description"
PIM_PRODUCT_STATUS_CD,"pdm_product_status_code,pdm_product_status_code,pdm_product_status_code,pdm_product_status_code,pdm_product_status_code,pdm_product_status_code,pdm_product_status_code"
PIM_PRODUCT_STATUS_DESC,"pdm_product_status_description,pdm_product_status_description"
PIM_PROMO_ATTR_CD,"pdm_promotion_attribute_code,pdm_promotion_attribute_code,pdm_promotion_attribute_code"
PIM_PROMO_ATTR_NAME,"pdm_promotion_attribute_name,pdm_promotion_attribute_name"
PIM_PROMO_CD,"pdm_promotion_code,pdm_promotion_code,pdm_promotion_code,pdm_promotion_code,pdm_promotion_code"
PIM_PRWEB_VER_EFF_END_DT,pdm_promotion_webstatus_version_effective_end_date
PIM_PRWEB_VER_EFF_END_TM,pdm_promotion_webstatus_version_effective_end_time
PIM_PRWEB_VER_EFF_START_DT,pdm_promotion_webstatus_version_effective_start_date
PIM_PRWEB_VER_EFF_START_TM,pdm_promotion_webstatus_version_effective_start_time
PIM_REBATE_CD,"pdm_rebate_code,pdm_rebate_code,pdm_rebate_code"
PIM_RLTNSHP_TYPE_CD,"pdm_relationship_type_code,pdm_item_relationship_type_code,pdm_relationship_type_code"
PIM_RLTNSHP_TYPE_DESC,pdm_relationship_type_description
PIM_ROLLUP_TYPE_CD,"item_info_rollup_type_code,pdm_rollup_type_code,pdm_rollup_type_code,pdm_rollup_type_code,pdm_rollup_type_code,pdm_rollup_type_code,pdm_rollup_type_code,pdm_rollup_type_code"
PIM_ROLLUP_TYPE_NAME,"item_info_rollup_type_name,pdm_rollup_type_name,pdm_rollup_type_name"
PIM_SCHOOL_CD,"pdm_school_code,pdm_school_code,pdm_school_code,pdm_school_code,pdm_school_code,pdm_school_code,pdm_school_code"
PIM_SCHOOL_NAME,"pdm_school_name,pdm_school_name"
PIM_SIGN_STYL_DESC,pdm_sign_style_description
PIM_SIGN_STYL_ID,"pdm_sign_style_id,pdm_sign_style_id"
PIM_SKU_CREATE_TS,"pdm_sku_create_timestamp,pdm_sku_create_time,pdm_sku_create_date"
PIM_TBS_BLK_REASON_CD,"item_info_tbs_block_reason_code,blocking_reason_code,pdm_tbs_block_reason_code,blocking_reason_code"
PIM_TBS_BLK_REASON_DESC,"item_info_tbs_block_reason_description,pdm_tbs_block_reason_description"
PIM_UPC_VER_EFF_END_DT,pdm_upc_version_effective_end_date
PIM_UPC_VER_EFF_START_DT,pdm_upc_version_effective_start_date
PIM_VAT_CD,"pdm_vat_code,pdm_vat_code,pdm_vat_code,pdm_vat_code,pdm_vat_code,pdm_vat_code"
PIM_VAT_NAME,pdm_vat_name
PIM_VDC_SKU_MSG_CD,"pdm_vendor_direct_to_customer_sku_message_code,pdm_vendor_direct_to_customer_sku_message_code,pdm_vendor_direct_to_customer_sku_message_code,pdm_vendor_direct_to_customer_sku_message_code,pdm_vendor_direct_to_customer_sku_message_code,pdm_vendor_direct_to_customer_sku_message_code"
PIM_VDC_SKU_MSG_DESC,pdm_vendor_direct_to_customer_sku_message_description
PIM_VDR_COMT_VER_EFF_END_DT,pdm_item_vendor_comment_version_effective_end_date
PIM_VDR_COMT_VER_EFF_END_TM,pdm_item_vendor_comment_version_effective_end_time
PIM_VDR_COMT_VER_EFF_STRT_DT,pdm_item_vendor_comment_version_effective_start_date
PIM_VDR_COMT_VER_EFF_STRT_TM,pdm_item_vendor_comment_version_effective_start_time
PIM_VENDOR_CD,"pdm_vendor_code,pdm_vendor_code,pdm_vendor_code,pdm_vendor_code,pdm_vendor_code,pdm_vendor_code"
PIM_VENDOR_NAME,"vendor.vendor_name,pdm_vendor_name,pdm_vendor_name"
PIM_WEBSITE_CD,"pim_website_type_code,pim_web_site_type_code,pdm_website_code,pdm_website_code,pdm_website_code,pdm_website_code,pdm_website_code,pdm_website_code,pdm_website_code,pdm_website_code,pdm_website_code,pdm_website_code,pdm_website_code,pdm_website_code,pdm_website_code"
PIM_WEBSITE_DESC,"pim_website_type_description,pim_web_site_type_description,pdm_website_description"
PIM_WEB_NAV_HRCHY_ID,"pdm_web_navigation_hierarchy_id,pdm_web_navigation_hierarchy_id,pdm_web_navigation_hierarchy_id,pdm_web_navigation_hierarchy_id,pdm_web_navigation_hierarchy_id"
PIM_WEB_NAV_PRMRY_HRCHY_ID,pdm_web_navigation_primary_hierarchy_id
PIM_WEB_NVGTN_CTGY_TYPE_DESC,pdm_web_navigation_category_type_description
PIM_WEB_NVGTN_CTGY_TYPE_ID,"pdm_web_navigation_category_type_id,pdm_web_navigation_category_type_id,pdm_web_navigation_category_type_id"
PIM_WEB_PROD_ITEM_KEY,"pdm_web_product_item_guid,pdm_web_product_item_guid,pdm_web_product_item_guid"
PIM_WEB_PROD_ITEM_SKU_KEY,leg_teradata_pdm_web_product_item_guid
PIM_WEB_SIZE_CD,"pdm_web_size_code,pdm_web_size_code,pdm_web_size_code,pdm_web_size_code,pdm_web_size_code,pdm_web_size_code,pdm_web_size_code"
PIM_WEB_SIZE_DESC,"pdm_web_size_description,pdm_web_size_description"
PIM_WORKFLOW_STATUS_CD,"pdm_workflow_status_code,pdm_workflow_status_code,pdm_workflow_status_code,pdm_workflow_status_code,pdm_workflow_status_code,pdm_workflow_status_code,pdm_workflow_status_code"
PIM_WORKFLOW_STATUS_DESC,"pdm_workflow_status_description,pdm_workflow_status_description"
PKD_UNITS,packed_unit_quantity
PKGNG_SLIP_PRNT_STATUS_CODE,package_slip_print_status_code
PKGNG_SLIP_WTH_WAVE_IND,package_slip_with_wave_indicator
PKG_BARCD,package_barcode_code
PKG_BARCD_ID,package_barcode_id
PKG_MATERL_TYPE_WGHT_TXT,"package_material_type_weight_text,package_material_type_weight_text"
PKG_TYPE_NTXTL_ITM_CD_COMN_ID,package_type_ntxtl_item_code_common_id
PKG_TYPE_NTXTL_ITM_CODE,package_type_next_line_item_code
PKG_TYPE_NTXTL_ITM_NAME,package_type_next_line_item_name
PKUP_ID,pickup_id
PKUP_LOCATION_ID,pick_up_location_guid
PK_AND_HOLD_ALLOC_TYPE_CODE,pack_and_hold_allocation_type_code
PK_AND_HOLD_IND,"pick_and_hold_indicator,pick_and_hold_indicator,pack_and_hold_indicator"
PK_COST_INSTLD_IND,pick_cost_installed_indicator
PK_HOLD_LOCATION_CODE,pack_hold_location_code
PK_TYPE_CODE,pack_type_code
PLAB_CAMPN_TYPE_ID,"bbb_us_wed_reg_email_address_i,plab_campaign_type_id,plab_campn_type_id,plab_campn_type_id"
PLAB_CAMPN_TYPE_NAME,plab_campaign_type_name
PLACEHOLDER_CASE_PACK_ID,placeholder_case_pack_id
PLACEHOLDER_COST_AMT,placeholder_cost_amount
PLACEHOLDER_IND,"placeholder_indicator,placeholder_indicator,placeholder_indicator,placeholder_indicator,placeholder_indicator,placeholder_indicator"
PLACEHOLDER_ITEM_DESC,placeholder_item_description
PLACEHOLDER_ITEM_END_DT,placeholder_item_end_date
PLACEHOLDER_ITEM_ID,placeholder_item_id
PLACEHOLDER_ITEM_START_DT,placeholder_item_start_date
PLACEHOLDER_RETAIL_AMT,placeholder_retail_amount
PLACEHOLDER_SKU_ID,placeholder_sku_id
PLACE_HOLDER,place_holder_text
PLANNED_HOURS,planned_hour
PLANNED_HOURS_FREEZE_IND,planned_hour_freeze_indicator
PLANNED_HOURS_MODIFIED_BY_USER,planned_hour_modified_by_user
PLANNED_HOURS_MODIFIED_DATE,planned_hour_modified_date
PLANNED_PAYRLL_DOL_FREEZE_IND,planned_payroll_dollar_freeze_indicator
PLANNED_PAYROLL_DOLLAR_AMT,planned_payroll_dollar_amount
PLANNED_PAYROLL_DOL_MOD_DATE,planned_payroll_dollar_modified_date
PLANNED_PAYROLL_DOL_MOD_USER,planned_payroll_dollar_modified_user
PLANNED_SALES_DOLLAR_AMT,planned_sale_dollar_amount
PLANNED_SALES_FREEZE_IND,planned_sale_freeze_indicator
PLANNED_SALES_MODIFIED_BY_USER,planned_sale_modified_by_user
PLANNED_SALES_MODIFIED_DATE,planned_sale_modified_date
PLANNED_SPACE,"planned_space,planned_space,planned_space,planned_space"
PLANNER_ADJ,planner_adjustment_number
PLANNER_CORE_HIERARCHY_ID,"planner_core_hierarchy_id,planner_core_hierarchy_id,planner_core_hierarchy_id"
PLANNER_END_DT,planner_end_date
PLANNER_ID,"planner_id,planner_id"
PLANNER_KEY,"planner_id,planner_id,planner_id,planner_id,planner_id"
PLANNER_NAME,"planner_name,planner_name,planner_name,planner_name,planner_name"
PLANNER_NUMBER,"planner_number,planner_number,planner_number,planner_number,planner_number"
PLANNER_OVERRIDE_WOS,planner_override_weeks_of_supply
PLANNER_PARTY_ID,"planner_party_id,planner_party_id,planner_party_id"
PLANNER_START_DT,planner_start_date
PLANNING_DIRECTOR_END_DT,planning_director_end_date
PLANNING_DIRECTOR_ID,"planning_director_id,planning_director_id"
PLANNING_DIRECTOR_KEY,"planning_director_id,planning_director_id,planning_director_id,planning_director_id"
PLANNING_DIRECTOR_NAME,"planning_director_name,planning_director_name,planning_director_name,planning_director_name"
PLANNING_DIRECTOR_NUMBER,"planning_director_number,planning_director_number,planning_director_number,planning_director_number"
PLANNING_DIRECTOR_PARTY_ID,"planning_director_party_id,planning_director_party_id,planning_director_party_id"
PLANNING_DIRECTOR_START_DT,"planning_director_start_date,planning_director_start_date"
PLANNING_MANAGER_END_DT,planning_manager_end_date
PLANNING_MANAGER_ID,"planning_manager_id,planning_manager_id"
PLANNING_MANAGER_KEY,"planning_manager_id,planning_manager_id,planning_manager_id"
PLANNING_MANAGER_NAME,"planning_manager_name,planning_manager_name,planning_manager_name"
PLANNING_MANAGER_NUMBER,"planning_manager_number,planning_manager_number,planning_manager_number"
PLANNING_MANAGER_PARTY_ID,"planning_manager_party_id,planning_manager_party_id,planning_manager_party_id"
PLANNING_MANAGER_START_DT,"planning_manager_start_date,planning_manager_start_date"
PLANNING_REPORTING_CHAIN,planning_reporting_chain
PLAN_COMP_STR_TOT_AMT,plan_comparable_store_total_amount
PLAN_DESC,plan_description
PLAN_ID,"plan_id,plan_id,place_id"
PLAN_PERIOD_TIMEKEY,plan_fiscal_period_id
PLAN_TOT_AMT,plan_total_amount
PLFESTG_CLSTR_CD,"personicx_lifestage_cluster_code,personicx_lifestage_cluster_code,personicx_lifestage_cluster_code,personicx_lifestage_cluster_code,personix_lifestage_cluster_code,personicx_lifestage_cluster_code,plifestage_clstr_code,plfestg_clstr_cd,personicx_lifestage_cluster_code"
PLFESTG_CLSTR_DESC,"personix_lifestage_cluster_description,plifestage_clstr_description,personicx_lifestage_cluster_description"
PLFESTG_CLSTR_IND,prison_large_flag_cluster_indicator
PLFESTG_CLSTR_PLVL_CD,"personicx_lifestage_cluster_precision_level_code,personicx_lifestage_cluster_precision_level_code,personicx_lifestage_cluster_precision_level_code,personicx_lifestage_cluster_precision_level_code,personicx_lifestage_cluster_precision_level_code,plifestage_clstr_plvl_code,personicx_lifestage_cluster_precision_level_description,personicx_lifestage_cluster_precision_level_code"
PLFESTG_CLSTR_PLVL_DESC,plifestage_clstr_plvl_description
PLND_CPN_EXPNS_AMT,planned_coupon_expense_amount
